#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
319337:6901,301:301,07/08/18 03:44:08,HLT_Photon33_v5,6.040018612,5.957306342,40.9,HFOC
319337:6901,302:302,07/08/18 03:44:32,HLT_Photon33_v5,6.037871420,5.955204467,40.8,HFOC
319337:6901,303:303,07/08/18 03:44:55,HLT_Photon33_v5,6.036456599,5.953782633,40.8,HFOC
319337:6901,304:304,07/08/18 03:45:18,HLT_Photon33_v5,6.046872711,5.964057440,40.9,HFOC
319337:6901,305:305,07/08/18 03:45:41,HLT_Photon33_v5,6.052772575,5.969785869,40.9,HFOC
319337:6901,306:306,07/08/18 03:46:05,HLT_Photon33_v5,6.048739806,5.965606273,40.9,HFOC
319337:6901,307:307,07/08/18 03:46:28,HLT_Photon33_v5,6.042823380,5.960108364,40.9,HFOC
319337:6901,308:308,07/08/18 03:46:51,HLT_Photon33_v5,6.036133504,5.953574174,40.8,HFOC
319337:6901,309:309,07/08/18 03:47:15,HLT_Photon33_v5,6.036910915,5.954159633,40.8,HFOC
319337:6901,310:310,07/08/18 03:47:38,HLT_Photon33_v5,6.036144947,5.868164368,40.8,HFOC
319337:6901,311:311,07/08/18 03:48:01,HLT_Photon33_v5,6.034451260,5.951621097,40.8,HFOC
319337:6901,312:312,07/08/18 03:48:25,HLT_Photon33_v5,6.023693226,5.941207158,40.7,HFOC
319337:6901,313:313,07/08/18 03:48:48,HLT_Photon33_v5,6.020923196,5.846313153,40.7,HFOC
319337:6901,314:314,07/08/18 03:49:11,HLT_Photon33_v5,6.016616785,5.934570783,40.7,HFOC
319337:6901,315:315,07/08/18 03:49:35,HLT_Photon33_v5,6.010899763,5.928658541,40.7,HFOC
319337:6901,316:316,07/08/18 03:49:58,HLT_Photon33_v5,6.006901723,5.925078450,40.6,HFOC
319337:6901,317:317,07/08/18 03:50:21,HLT_Photon33_v5,6.002349573,5.920521449,40.6,HFOC
319337:6901,318:318,07/08/18 03:50:45,HLT_Photon33_v5,5.999445220,5.917681974,40.6,HFOC
319337:6901,319:319,07/08/18 03:51:08,HLT_Photon33_v5,5.995983732,5.914257469,40.6,HFOC
319337:6901,320:320,07/08/18 03:51:31,HLT_Photon33_v5,5.991035937,5.909531785,40.5,HFOC
319337:6901,321:321,07/08/18 03:51:54,HLT_Photon33_v5,5.985068374,5.903503664,40.5,HFOC
319337:6901,322:322,07/08/18 03:52:18,HLT_Photon33_v5,5.975044435,5.893994592,40.4,HFOC
319337:6901,323:323,07/08/18 03:52:41,HLT_Photon33_v5,5.970677927,5.889608159,40.4,HFOC
319337:6901,324:324,07/08/18 03:53:04,HLT_Photon33_v5,5.970496272,5.889139738,40.4,HFOC
319337:6901,325:325,07/08/18 03:53:28,HLT_Photon33_v5,5.966811616,5.885834940,40.4,HFOC
319337:6901,326:326,07/08/18 03:53:51,HLT_Photon33_v5,5.955739546,5.874987118,40.3,HFOC
319337:6901,327:327,07/08/18 03:54:14,HLT_Photon33_v5,5.959177926,5.878411827,40.3,HFOC
319337:6901,328:328,07/08/18 03:54:38,HLT_Photon33_v5,5.961545702,5.880640323,40.3,HFOC
319337:6901,329:329,07/08/18 03:55:01,HLT_Photon33_v5,5.950046523,5.869455619,40.3,HFOC
319337:6901,330:330,07/08/18 03:55:24,HLT_Photon33_v5,5.943192164,5.862707877,40.2,HFOC
319337:6901,331:331,07/08/18 03:55:48,HLT_Photon33_v5,5.942276851,5.861811341,40.2,HFOC
319337:6901,332:332,07/08/18 03:56:11,HLT_Photon33_v5,5.940305742,5.859624473,40.2,HFOC
319337:6901,333:333,07/08/18 03:56:34,HLT_Photon33_v5,5.935413355,5.771127580,40.2,HFOC
319337:6901,334:334,07/08/18 03:56:58,HLT_Photon33_v5,5.932110321,5.851918021,40.1,HFOC
319337:6901,335:335,07/08/18 03:57:21,HLT_Photon33_v5,5.928273931,5.848171842,40.1,HFOC
319337:6901,336:336,07/08/18 03:57:44,HLT_Photon33_v5,5.924398122,5.844212809,40.1,HFOC
319337:6901,337:337,07/08/18 03:58:07,HLT_Photon33_v5,5.920684076,5.840683708,40.1,HFOC
319337:6901,338:338,07/08/18 03:58:31,HLT_Photon33_v5,5.919334949,5.839432541,40.0,HFOC
319337:6901,339:339,07/08/18 03:58:54,HLT_Photon33_v5,5.916068208,5.836002195,40.0,HFOC
319337:6901,340:340,07/08/18 03:59:17,HLT_Photon33_v5,5.911426618,5.831693911,40.0,HFOC
319337:6901,341:341,07/08/18 03:59:41,HLT_Photon33_v5,5.905635308,5.825860185,40.0,HFOC
319337:6901,342:342,07/08/18 04:00:04,HLT_Photon33_v5,5.899817046,5.820328803,39.9,HFOC
319337:6901,343:343,07/08/18 04:00:27,HLT_Photon33_v5,5.900589824,5.821039145,39.9,HFOC
319337:6901,344:344,07/08/18 04:00:51,HLT_Photon33_v5,5.897528470,5.818121873,39.9,HFOC
319337:6901,345:345,07/08/18 04:01:14,HLT_Photon33_v5,5.890975633,5.811704218,39.9,HFOC
319337:6901,346:346,07/08/18 04:01:37,HLT_Photon33_v5,5.896671677,5.817361352,39.9,HFOC
319337:6901,347:347,07/08/18 04:02:01,HLT_Photon33_v5,5.905369961,5.825622061,39.9,HFOC
319337:6901,348:348,07/08/18 04:02:24,HLT_Photon33_v5,5.898916740,5.819858908,39.9,HFOC
319337:6901,349:349,07/08/18 04:02:47,HLT_Photon33_v5,5.893980230,5.814591123,39.9,HFOC
319337:6901,350:350,07/08/18 04:03:10,HLT_Photon33_v5,5.889588817,5.810507632,39.8,HFOC
319337:6901,351:351,07/08/18 04:03:34,HLT_Photon33_v5,5.884670709,5.805420090,39.8,HFOC
319337:6901,352:352,07/08/18 04:03:57,HLT_Photon33_v5,5.879438550,5.800292935,39.8,HFOC
319337:6901,353:353,07/08/18 04:04:20,HLT_Photon33_v5,5.870638318,5.791823686,39.7,HFOC
319337:6901,354:354,07/08/18 04:04:44,HLT_Photon33_v5,5.875026088,5.796359314,39.7,HFOC
319337:6901,355:355,07/08/18 04:05:07,HLT_Photon33_v5,5.874452134,5.795450855,39.7,HFOC
319337:6901,356:356,07/08/18 04:05:30,HLT_Photon33_v5,5.865422852,5.786777636,39.7,HFOC
319337:6901,357:357,07/08/18 04:05:54,HLT_Photon33_v5,5.856123770,5.777667508,39.6,HFOC
319337:6901,358:358,07/08/18 04:06:17,HLT_Photon33_v5,5.853145145,5.774790110,39.6,HFOC
319337:6901,359:359,07/08/18 04:06:40,HLT_Photon33_v5,5.850802764,5.772447460,39.6,HFOC
319337:6901,360:360,07/08/18 04:07:04,HLT_Photon33_v5,5.847339349,5.769143607,39.6,HFOC
319337:6901,361:361,07/08/18 04:07:27,HLT_Photon33_v5,5.844910557,5.766669420,39.5,HFOC
319337:6901,362:362,07/08/18 04:07:50,HLT_Photon33_v5,5.839442096,5.678827506,39.5,HFOC
319337:6901,363:363,07/08/18 04:08:14,HLT_Photon33_v5,5.844082108,5.765866777,39.5,HFOC
319337:6901,364:364,07/08/18 04:08:37,HLT_Photon33_v5,5.832348115,5.754469507,39.5,HFOC
319337:6901,365:365,07/08/18 04:09:00,HLT_Photon33_v5,5.827187463,5.749248906,39.4,HFOC
319337:6901,366:366,07/08/18 04:09:23,HLT_Photon33_v5,5.823083261,5.745263526,39.4,HFOC
319337:6901,367:367,07/08/18 04:09:47,HLT_Photon33_v5,5.819979441,5.742129226,39.4,HFOC
319337:6901,368:368,07/08/18 04:10:10,HLT_Photon33_v5,5.814434425,5.736722032,39.3,HFOC
319337:6901,369:369,07/08/18 04:10:33,HLT_Photon33_v5,5.811271974,5.733694250,39.3,HFOC
319337:6901,370:370,07/08/18 04:10:57,HLT_Photon33_v5,5.806708115,5.729230026,39.3,HFOC
319337:6901,371:371,07/08/18 04:11:20,HLT_Photon33_v5,5.805833990,5.728544810,39.3,HFOC
319337:6901,372:372,07/08/18 04:11:43,HLT_Photon33_v5,5.803742258,5.726340930,39.3,HFOC
319337:6901,373:373,07/08/18 04:12:07,HLT_Photon33_v5,5.797656776,5.720418235,39.2,HFOC
319337:6901,374:374,07/08/18 04:12:30,HLT_Photon33_v5,5.794906612,5.717793021,39.2,HFOC
319337:6901,375:375,07/08/18 04:12:53,HLT_Photon33_v5,5.790554313,5.713656099,39.2,HFOC
319337:6901,376:376,07/08/18 04:13:17,HLT_Photon33_v5,5.780070981,5.703364707,39.1,HFOC
319337:6901,377:377,07/08/18 04:13:40,HLT_Photon33_v5,5.786328360,5.709423308,39.1,HFOC
319337:6901,378:378,07/08/18 04:14:03,HLT_Photon33_v5,5.781526449,5.704609566,39.1,HFOC
319337:6901,379:379,07/08/18 04:14:27,HLT_Photon33_v5,5.781163061,5.704536936,39.1,HFOC
319337:6901,380:380,07/08/18 04:14:50,HLT_Photon33_v5,5.768038085,5.691693256,39.0,HFOC
319337:6901,381:381,07/08/18 04:15:13,HLT_Photon33_v5,5.763152275,5.686585953,39.0,HFOC
319337:6901,382:382,07/08/18 04:15:36,HLT_Photon33_v5,5.758985930,5.682681990,39.0,HFOC
319337:6901,383:383,07/08/18 04:16:00,HLT_Photon33_v5,5.757016984,5.680756069,38.9,HFOC
319337:6901,384:384,07/08/18 04:16:23,HLT_Photon33_v5,5.756918765,5.680580615,38.9,HFOC
319337:6901,385:385,07/08/18 04:16:46,HLT_Photon33_v5,5.751046164,5.674916393,38.9,HFOC
319337:6901,386:386,07/08/18 04:17:10,HLT_Photon33_v5,5.745540630,5.669528135,38.9,HFOC
319337:6901,387:387,07/08/18 04:17:33,HLT_Photon33_v5,5.739555592,5.663604879,38.8,HFOC
319337:6901,388:388,07/08/18 04:17:56,HLT_Photon33_v5,5.736853666,5.661075746,38.8,HFOC
319337:6901,389:389,07/08/18 04:18:20,HLT_Photon33_v5,5.733891773,5.658304000,38.8,HFOC
319337:6901,390:390,07/08/18 04:18:43,HLT_Photon33_v5,5.733920058,5.658127215,38.8,HFOC
319337:6901,391:391,07/08/18 04:19:06,HLT_Photon33_v5,5.744068377,5.667971246,38.9,HFOC
319337:6901,392:392,07/08/18 04:19:30,HLT_Photon33_v5,5.740373537,5.576283570,38.8,HFOC
319337:6901,393:393,07/08/18 04:19:53,HLT_Photon33_v5,5.734802249,5.658815858,38.8,HFOC
319337:6901,394:394,07/08/18 04:20:16,HLT_Photon33_v5,5.728536976,5.653039379,38.8,HFOC
319337:6901,395:395,07/08/18 04:20:39,HLT_Photon33_v5,5.726097841,5.650397115,38.7,HFOC
319337:6901,396:396,07/08/18 04:21:03,HLT_Photon33_v5,5.720025249,5.644456756,38.7,HFOC
319337:6901,397:397,07/08/18 04:21:26,HLT_Photon33_v5,5.713439003,5.638241820,38.6,HFOC
319337:6901,398:398,07/08/18 04:21:49,HLT_Photon33_v5,5.471297165,5.323951205,37.0,HFOC
319337:6901,399:399,07/08/18 04:22:13,HLT_Photon33_v5,5.648224894,5.574486200,38.2,HFOC
319337:6901,400:400,07/08/18 04:22:36,HLT_Photon33_v5,5.386704366,5.317882264,36.4,HFOC
319337:6901,401:401,07/08/18 04:22:59,HLT_Photon33_v5,5.454057452,5.384358699,36.9,HFOC
319337:6901,402:402,07/08/18 04:23:23,HLT_Photon33_v5,5.614807099,5.541567902,38.0,HFOC
319337:6901,403:403,07/08/18 04:23:46,HLT_Photon33_v5,5.759909246,5.683557320,39.0,HFOC
319337:6901,404:404,07/08/18 04:24:09,HLT_Photon33_v5,5.752035648,5.675829678,38.9,HFOC
319337:6901,405:405,07/08/18 04:24:33,HLT_Photon33_v5,5.755940396,5.679806027,38.9,HFOC
319337:6901,406:406,07/08/18 04:24:56,HLT_Photon33_v5,5.762982596,5.686526393,39.0,HFOC
319337:6901,407:407,07/08/18 04:25:19,HLT_Photon33_v5,5.749889656,5.673808186,38.9,HFOC
319337:6901,408:408,07/08/18 04:25:43,HLT_Photon33_v5,5.746401349,5.668303454,38.9,HFOC
319337:6901,409:409,07/08/18 04:26:06,HLT_Photon33_v5,5.742646178,5.666683470,38.8,HFOC
319337:6901,410:410,07/08/18 04:26:29,HLT_Photon33_v5,5.738489964,5.662676225,38.8,HFOC
319337:6901,411:411,07/08/18 04:26:52,HLT_Photon33_v5,5.736259687,5.660483207,38.8,HFOC
319337:6901,412:412,07/08/18 04:27:16,HLT_Photon33_v5,5.731808971,5.656058398,38.8,HFOC
319337:6901,413:413,07/08/18 04:27:39,HLT_Photon33_v5,5.727270206,5.651625600,38.7,HFOC
319337:6901,414:414,07/08/18 04:28:02,HLT_Photon33_v5,5.723383821,5.648054988,38.7,HFOC
319337:6901,415:415,07/08/18 04:28:26,HLT_Photon33_v5,5.718973625,5.643620073,38.7,HFOC
319337:6901,416:416,07/08/18 04:28:49,HLT_Photon33_v5,5.715298426,5.639940071,38.7,HFOC
319337:6901,417:417,07/08/18 04:29:12,HLT_Photon33_v5,5.711397203,5.627884457,38.6,HFOC
319337:6901,418:418,07/08/18 04:29:36,HLT_Photon33_v5,5.706434609,5.631340786,38.6,HFOC
319337:6901,419:419,07/08/18 04:29:59,HLT_Photon33_v5,5.704828927,5.629635070,38.6,HFOC
319337:6901,420:420,07/08/18 04:30:22,HLT_Photon33_v5,5.700542055,5.625556360,38.6,HFOC
319337:6901,421:421,07/08/18 04:30:46,HLT_Photon33_v5,5.696133861,5.621248475,38.5,HFOC
319337:6901,422:422,07/08/18 04:31:09,HLT_Photon33_v5,5.692937935,5.618153115,38.5,HFOC
319337:6901,423:423,07/08/18 04:31:32,HLT_Photon33_v5,5.689252155,5.614424665,38.5,HFOC
319337:6901,424:424,07/08/18 04:31:55,HLT_Photon33_v5,5.686324877,5.611401666,38.5,HFOC
319337:6901,425:425,07/08/18 04:32:19,HLT_Photon33_v5,5.683765756,5.608942284,38.4,HFOC
319337:6901,426:426,07/08/18 04:32:42,HLT_Photon33_v5,5.679776148,5.605201153,38.4,HFOC
319337:6901,427:427,07/08/18 04:33:05,HLT_Photon33_v5,5.665541316,5.511290565,38.3,HFOC
319337:6901,428:428,07/08/18 04:33:29,HLT_Photon33_v5,5.670094958,5.595625737,38.4,HFOC
319337:6901,429:429,07/08/18 04:33:52,HLT_Photon33_v5,5.678433254,5.603965827,38.4,HFOC
319337:6901,430:430,07/08/18 04:34:15,HLT_Photon33_v5,5.668272065,5.593856443,38.3,HFOC
319337:6901,431:431,07/08/18 04:34:39,HLT_Photon33_v5,5.665145142,5.590855263,38.3,HFOC
319337:6901,432:432,07/08/18 04:35:02,HLT_Photon33_v5,5.661861362,5.587650955,38.3,HFOC
319337:6901,433:433,07/08/18 04:35:25,HLT_Photon33_v5,5.658169844,5.583944134,38.3,HFOC
319337:6901,434:434,07/08/18 04:35:49,HLT_Photon33_v5,5.654204028,5.580282416,38.2,HFOC
319337:6901,435:435,07/08/18 04:36:12,HLT_Photon33_v5,5.650522648,5.576656469,38.2,HFOC
319337:6901,436:436,07/08/18 04:36:35,HLT_Photon33_v5,5.645925957,5.572148947,38.2,HFOC
319337:6901,437:437,07/08/18 04:36:59,HLT_Photon33_v5,5.642059259,5.568487985,38.2,HFOC
319337:6901,438:438,07/08/18 04:37:22,HLT_Photon33_v5,5.657188152,5.582911375,38.3,HFOC
319337:6901,439:439,07/08/18 04:37:45,HLT_Photon33_v5,5.655597621,5.581568416,38.3,HFOC
319337:6901,440:440,07/08/18 04:38:08,HLT_Photon33_v5,5.651286008,5.577264256,38.2,HFOC
319337:6901,441:441,07/08/18 04:38:32,HLT_Photon33_v5,5.647721969,5.573732766,38.2,HFOC
319337:6901,442:442,07/08/18 04:38:55,HLT_Photon33_v5,5.641818686,5.567968601,38.2,HFOC
319337:6901,443:443,07/08/18 04:39:18,HLT_Photon33_v5,5.637687206,5.563947597,38.1,HFOC
319337:6901,444:444,07/08/18 04:39:42,HLT_Photon33_v5,5.634464404,5.560893880,38.1,HFOC
319337:6901,445:445,07/08/18 04:40:05,HLT_Photon33_v5,5.632695391,5.559006752,38.1,HFOC
319337:6901,446:446,07/08/18 04:40:28,HLT_Photon33_v5,5.630274199,5.556617723,38.1,HFOC
319337:6901,447:447,07/08/18 04:40:52,HLT_Photon33_v5,5.627515217,5.553962385,38.1,HFOC
319337:6901,448:448,07/08/18 04:41:15,HLT_Photon33_v5,5.624190447,5.550941721,38.0,HFOC
319337:6901,449:449,07/08/18 04:41:38,HLT_Photon33_v5,5.620434883,5.546953331,38.0,HFOC
319337:6901,450:450,07/08/18 04:42:02,HLT_Photon33_v5,5.616923663,5.543685127,38.0,HFOC
319337:6901,451:451,07/08/18 04:42:25,HLT_Photon33_v5,5.603450280,5.530581581,37.9,HFOC
319337:6901,452:452,07/08/18 04:42:48,HLT_Photon33_v5,5.610598363,5.537484272,38.0,HFOC
319337:6901,453:453,07/08/18 04:43:11,HLT_Photon33_v5,5.609816433,5.536847105,37.9,HFOC
319337:6901,454:454,07/08/18 04:43:35,HLT_Photon33_v5,5.610050171,4.772310212,38.0,HFOC
319337:6901,455:455,07/08/18 04:43:58,HLT_Photon33_v5,5.597975272,3.954209406,37.9,HFOC
319337:6901,456:456,07/08/18 04:44:21,HLT_Photon33_v5,5.594332297,5.521689135,37.8,HFOC
319337:6901,457:457,07/08/18 04:44:45,HLT_Photon33_v5,5.590330738,5.517716415,37.8,HFOC
319337:6901,458:458,07/08/18 04:45:08,HLT_Photon33_v5,5.588364927,5.515796670,37.8,HFOC
319337:6901,459:459,07/08/18 04:45:31,HLT_Photon33_v5,5.585843156,5.513291103,37.8,HFOC
319337:6901,460:460,07/08/18 04:45:55,HLT_Photon33_v5,5.583660342,5.510999984,37.8,HFOC
319337:6901,461:461,07/08/18 04:46:18,HLT_Photon33_v5,5.580312406,5.507993636,37.7,HFOC
319337:6901,462:462,07/08/18 04:46:41,HLT_Photon33_v5,5.577171017,5.504842612,37.7,HFOC
319337:6901,463:463,07/08/18 04:47:05,HLT_Photon33_v5,5.569674272,5.497301625,37.7,HFOC
319337:6901,464:464,07/08/18 04:47:28,HLT_Photon33_v5,5.557778657,5.485982604,37.6,HFOC
319337:6901,465:465,07/08/18 04:47:51,HLT_Photon33_v5,5.567725409,5.495686142,37.7,HFOC
319337:6901,466:466,07/08/18 04:48:15,HLT_Photon33_v5,5.566435082,5.494275773,37.7,HFOC
319337:6901,467:467,07/08/18 04:48:38,HLT_Photon33_v5,5.557725081,5.485841044,37.6,HFOC
319337:6901,468:468,07/08/18 04:49:01,HLT_Photon33_v5,5.557020177,5.485144756,37.6,HFOC
319337:6901,469:469,07/08/18 04:49:24,HLT_Photon33_v5,5.551578296,5.479796657,37.6,HFOC
319337:6901,470:470,07/08/18 04:49:48,HLT_Photon33_v5,5.548155015,5.476320858,37.5,HFOC
319337:6901,471:471,07/08/18 04:50:11,HLT_Photon33_v5,5.543345067,5.471685706,37.5,HFOC
319337:6901,472:472,07/08/18 04:50:34,HLT_Photon33_v5,5.540502579,5.468953679,37.5,HFOC
319337:6901,473:473,07/08/18 04:50:58,HLT_Photon33_v5,5.536962692,5.465503183,37.5,HFOC
319337:6901,474:474,07/08/18 04:51:21,HLT_Photon33_v5,5.522187577,5.451054013,37.4,HFOC
319337:6901,475:475,07/08/18 04:51:44,HLT_Photon33_v5,5.527966205,5.456391598,37.4,HFOC
319337:6901,476:476,07/08/18 04:52:08,HLT_Photon33_v5,5.537252806,5.465790852,37.5,HFOC
319337:6901,477:477,07/08/18 04:52:31,HLT_Photon33_v5,5.521707960,5.450502701,37.4,HFOC
319337:6901,478:478,07/08/18 04:52:54,HLT_Photon33_v5,5.520182976,5.448822041,37.3,HFOC
319337:6901,479:479,07/08/18 04:53:18,HLT_Photon33_v5,5.517201862,5.438361862,37.3,HFOC
319337:6901,480:480,07/08/18 04:53:41,HLT_Photon33_v5,5.513233841,5.442124367,37.3,HFOC
319337:6901,481:481,07/08/18 04:54:04,HLT_Photon33_v5,5.511145669,5.440123991,37.3,HFOC
319337:6901,482:482,07/08/18 04:54:28,HLT_Photon33_v5,5.506677918,5.435759213,37.3,HFOC
319337:6901,483:483,07/08/18 04:54:51,HLT_Photon33_v5,5.503529242,5.432702328,37.2,HFOC
319337:6901,484:484,07/08/18 04:55:14,HLT_Photon33_v5,5.499353747,5.428703510,37.2,HFOC
319337:6901,485:485,07/08/18 04:55:37,HLT_Photon33_v5,5.490823616,5.420152387,37.1,HFOC
319337:6901,486:486,07/08/18 04:56:01,HLT_Photon33_v5,5.487573915,5.417173747,37.1,HFOC
319337:6901,487:487,07/08/18 04:56:24,HLT_Photon33_v5,5.494148285,5.423547300,37.2,HFOC
319337:6901,488:488,07/08/18 04:56:47,HLT_Photon33_v5,5.497647454,5.427015323,37.2,HFOC
319337:6901,489:489,07/08/18 04:57:11,HLT_Photon33_v5,5.497567058,5.419069006,37.2,HFOC
319337:6901,490:490,07/08/18 04:57:34,HLT_Photon33_v5,5.497362240,5.426511322,37.2,HFOC
319337:6901,491:491,07/08/18 04:57:57,HLT_Photon33_v5,5.492514291,5.421776879,37.2,HFOC
319337:6901,492:492,07/08/18 04:58:21,HLT_Photon33_v5,5.489387906,5.416728966,37.1,HFOC
319337:6901,493:493,07/08/18 04:58:44,HLT_Photon33_v5,5.487306294,5.416698344,37.1,HFOC
319337:6901,494:494,07/08/18 04:59:07,HLT_Photon33_v5,5.482677407,5.412261743,37.1,HFOC
319337:6901,495:495,07/08/18 04:59:31,HLT_Photon33_v5,5.480212055,5.409917816,37.1,HFOC
319337:6901,496:496,07/08/18 04:59:54,HLT_Photon33_v5,5.475930615,5.405526436,37.0,HFOC
319337:6901,497:497,07/08/18 05:00:17,HLT_Photon33_v5,5.474600825,5.404265284,37.0,HFOC
319337:6901,498:498,07/08/18 05:00:40,HLT_Photon33_v5,5.470980120,5.400749295,37.0,HFOC
319337:6901,499:499,07/08/18 05:01:04,HLT_Photon33_v5,5.467831461,5.397391486,37.0,HFOC
319337:6901,500:500,07/08/18 05:01:27,HLT_Photon33_v5,5.463506397,5.393467462,37.0,HFOC
319337:6901,501:501,07/08/18 05:01:50,HLT_Photon33_v5,5.459909167,5.389810045,36.9,HFOC
319337:6901,502:502,07/08/18 05:02:14,HLT_Photon33_v5,5.456069447,5.386271969,36.9,HFOC
319337:6901,503:503,07/08/18 05:02:37,HLT_Photon33_v5,5.451853569,5.382156781,36.9,HFOC
319337:6901,504:504,07/08/18 05:03:00,HLT_Photon33_v5,5.448977943,5.379312969,36.9,HFOC
319337:6901,505:505,07/08/18 05:03:24,HLT_Photon33_v5,5.446695095,5.377185549,36.8,HFOC
319337:6901,506:506,07/08/18 05:03:47,HLT_Photon33_v5,5.444033834,5.374305910,36.8,HFOC
319337:6901,507:507,07/08/18 05:04:10,HLT_Photon33_v5,5.440646011,5.371110489,36.8,HFOC
319337:6901,508:508,07/08/18 05:04:34,HLT_Photon33_v5,5.437292198,5.368015514,36.8,HFOC
319337:6901,509:509,07/08/18 05:04:57,HLT_Photon33_v5,5.432918761,5.363612476,36.8,HFOC
319337:6901,510:510,07/08/18 05:05:20,HLT_Photon33_v5,5.430051964,5.360725084,36.7,HFOC
319337:6901,511:511,07/08/18 05:05:44,HLT_Photon33_v5,5.427750443,5.281851248,36.7,HFOC
319337:6901,512:512,07/08/18 05:06:07,HLT_Photon33_v5,5.423249181,5.354019306,36.7,HFOC
319337:6901,513:513,07/08/18 05:06:30,HLT_Photon33_v5,5.420564522,5.351422884,36.7,HFOC
319337:6901,514:514,07/08/18 05:06:53,HLT_Photon33_v5,5.415735158,5.346605383,36.6,HFOC
319337:6901,515:515,07/08/18 05:07:17,HLT_Photon33_v5,5.412342865,5.260370862,36.6,HFOC
319337:6901,516:516,07/08/18 05:07:40,HLT_Photon33_v5,5.408824084,5.340075329,36.6,HFOC
319337:6901,517:517,07/08/18 05:08:03,HLT_Photon33_v5,5.405733879,5.336978628,36.6,HFOC
319337:6901,518:518,07/08/18 05:08:27,HLT_Photon33_v5,5.400205674,5.331694927,36.5,HFOC
319337:6901,519:519,07/08/18 05:08:50,HLT_Photon33_v5,5.397181566,5.328606071,36.5,HFOC
319337:6901,520:520,07/08/18 05:09:13,HLT_Photon33_v5,5.395256127,5.326730094,36.5,HFOC
319337:6901,521:521,07/08/18 05:09:37,HLT_Photon33_v5,5.393837508,5.325367500,36.5,HFOC
319337:6901,522:522,07/08/18 05:10:00,HLT_Photon33_v5,5.391953401,5.323644618,36.5,HFOC
319337:6901,523:523,07/08/18 05:10:23,HLT_Photon33_v5,5.389912579,5.321509130,36.5,HFOC
319337:6901,524:524,07/08/18 05:10:47,HLT_Photon33_v5,5.387636494,5.319262167,36.4,HFOC
319337:6901,525:525,07/08/18 05:11:10,HLT_Photon33_v5,5.382542859,5.314063369,36.4,HFOC
319337:6901,526:526,07/08/18 05:11:33,HLT_Photon33_v5,5.369529647,5.301414553,36.3,HFOC
319337:6901,527:527,07/08/18 05:11:57,HLT_Photon33_v5,5.369498228,5.301570805,36.3,HFOC
319337:6901,528:528,07/08/18 05:12:20,HLT_Photon33_v5,5.376322988,5.307951116,36.4,HFOC
319337:6901,529:529,07/08/18 05:12:43,HLT_Photon33_v5,5.370604035,5.226626295,36.3,HFOC
319337:6901,530:530,07/08/18 05:13:06,HLT_Photon33_v5,5.365156535,5.297051926,36.3,HFOC
319337:6901,531:531,07/08/18 05:13:30,HLT_Photon33_v5,5.372352005,5.304194734,36.3,HFOC
319337:6901,532:532,07/08/18 05:13:53,HLT_Photon33_v5,5.357195480,5.289428749,36.2,HFOC
319337:6901,533:533,07/08/18 05:14:16,HLT_Photon33_v5,5.357446473,5.289688507,36.2,HFOC
319337:6901,534:534,07/08/18 05:14:40,HLT_Photon33_v5,5.373691898,5.305506223,36.4,HFOC
319337:6901,535:535,07/08/18 05:15:03,HLT_Photon33_v5,5.371526300,5.303323716,36.3,HFOC
319337:6901,536:536,07/08/18 05:15:26,HLT_Photon33_v5,5.365781875,5.297868180,36.3,HFOC
319337:6901,537:537,07/08/18 05:15:50,HLT_Photon33_v5,5.363166311,5.295137548,36.3,HFOC
319337:6901,538:538,07/08/18 05:16:13,HLT_Photon33_v5,5.359066228,5.291156617,36.3,HFOC
319337:6901,539:539,07/08/18 05:16:36,HLT_Photon33_v5,5.356149737,5.288413269,36.2,HFOC
319337:6901,540:540,07/08/18 05:17:00,HLT_Photon33_v5,5.352078586,5.284221155,36.2,HFOC
319337:6901,541:541,07/08/18 05:17:23,HLT_Photon33_v5,5.349662438,5.282173154,36.2,HFOC
319337:6901,542:542,07/08/18 05:17:46,HLT_Photon33_v5,5.345116296,5.277376443,36.2,HFOC
319337:6901,543:543,07/08/18 05:18:09,HLT_Photon33_v5,5.341438430,5.266258754,36.1,HFOC
319337:6901,544:544,07/08/18 05:18:33,HLT_Photon33_v5,5.342342480,5.274913529,36.1,HFOC
319337:6901,545:545,07/08/18 05:18:56,HLT_Photon33_v5,5.337313609,5.269722329,36.1,HFOC
319337:6901,546:546,07/08/18 05:19:19,HLT_Photon33_v5,5.331521117,5.264220438,36.1,HFOC
319337:6901,547:547,07/08/18 05:19:43,HLT_Photon33_v5,5.329536963,5.262271852,36.1,HFOC
319337:6901,548:548,07/08/18 05:20:06,HLT_Photon33_v5,5.325227843,5.258090619,36.0,HFOC
319337:6901,549:549,07/08/18 05:20:29,HLT_Photon33_v5,5.321978387,5.254812362,36.0,HFOC
319337:6901,550:550,07/08/18 05:20:53,HLT_Photon33_v5,5.316772901,5.249817526,36.0,HFOC
319337:6901,551:551,07/08/18 05:21:16,HLT_Photon33_v5,5.313162570,5.246167219,35.9,HFOC
319337:6901,552:552,07/08/18 05:21:39,HLT_Photon33_v5,5.310966201,5.243896870,35.9,HFOC
319337:6901,553:553,07/08/18 05:22:03,HLT_Photon33_v5,5.309046556,5.242185465,35.9,HFOC
