#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/pb),recorded(/pb),avgpu,source
257969:4444,445:445,10/01/15 04:16:38,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,446:446,10/01/15 04:17:01,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,447:447,10/01/15 04:17:24,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,448:448,10/01/15 04:17:48,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,449:449,10/01/15 04:18:11,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,450:450,10/01/15 04:18:34,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,451:451,10/01/15 04:18:57,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,452:452,10/01/15 04:19:21,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,453:453,10/01/15 04:19:44,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,454:454,10/01/15 04:20:07,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,455:455,10/01/15 04:20:31,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,456:456,10/01/15 04:20:54,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,457:457,10/01/15 04:21:17,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,458:458,10/01/15 04:21:41,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,459:459,10/01/15 04:22:04,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,460:460,10/01/15 04:22:27,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,461:461,10/01/15 04:22:51,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,462:462,10/01/15 04:23:14,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,463:463,10/01/15 04:23:37,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,464:464,10/01/15 04:24:00,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,465:465,10/01/15 04:24:24,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,466:466,10/01/15 04:24:47,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,467:467,10/01/15 04:25:10,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,468:468,10/01/15 04:25:34,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,469:469,10/01/15 04:25:57,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,470:470,10/01/15 04:26:20,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,471:471,10/01/15 04:26:44,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,472:472,10/01/15 04:27:07,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,473:473,10/01/15 04:27:30,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,474:474,10/01/15 04:27:54,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,475:475,10/01/15 04:28:17,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,476:476,10/01/15 04:28:40,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,477:477,10/01/15 04:29:04,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,478:478,10/01/15 04:29:27,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,479:479,10/01/15 04:29:50,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,480:480,10/01/15 04:30:13,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,481:481,10/01/15 04:30:37,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,482:482,10/01/15 04:31:00,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,483:483,10/01/15 04:31:23,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,484:484,10/01/15 04:31:47,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,485:485,10/01/15 04:32:10,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,486:486,10/01/15 04:32:33,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,487:487,10/01/15 04:32:57,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,488:488,10/01/15 04:33:20,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,489:489,10/01/15 04:33:43,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,490:490,10/01/15 04:34:07,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,491:491,10/01/15 04:34:30,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,492:492,10/01/15 04:34:53,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,493:493,10/01/15 04:35:17,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,494:494,10/01/15 04:35:40,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,495:495,10/01/15 04:36:03,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,496:496,10/01/15 04:36:26,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,497:497,10/01/15 04:36:50,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,498:498,10/01/15 04:37:13,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,499:499,10/01/15 04:37:36,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,500:500,10/01/15 04:38:00,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,501:501,10/01/15 04:38:23,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,502:502,10/01/15 04:38:46,STABLE BEAMS,6500,0.059,0.057,12.3,PLTZERO
257969:4444,503:503,10/01/15 04:39:10,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,504:504,10/01/15 04:39:33,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,505:505,10/01/15 04:39:56,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,506:506,10/01/15 04:40:20,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,507:507,10/01/15 04:40:43,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,508:508,10/01/15 04:41:06,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,509:509,10/01/15 04:41:29,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,510:510,10/01/15 04:41:53,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,511:511,10/01/15 04:42:16,STABLE BEAMS,6500,0.062,0.060,13.0,PLTZERO
257969:4444,512:512,10/01/15 04:42:39,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,513:513,10/01/15 04:43:03,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,514:514,10/01/15 04:43:26,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,515:515,10/01/15 04:43:49,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,516:516,10/01/15 04:44:13,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,517:517,10/01/15 04:44:36,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,518:518,10/01/15 04:44:59,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,519:519,10/01/15 04:45:23,STABLE BEAMS,6500,0.062,0.060,12.9,PLTZERO
257969:4444,520:520,10/01/15 04:45:46,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,521:521,10/01/15 04:46:09,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,522:522,10/01/15 04:46:33,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,523:523,10/01/15 04:46:56,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,524:524,10/01/15 04:47:19,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,525:525,10/01/15 04:47:42,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,526:526,10/01/15 04:48:06,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,527:527,10/01/15 04:48:29,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,528:528,10/01/15 04:48:52,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,529:529,10/01/15 04:49:16,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,530:530,10/01/15 04:49:39,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,531:531,10/01/15 04:50:02,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,532:532,10/01/15 04:50:26,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,533:533,10/01/15 04:50:49,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,534:534,10/01/15 04:51:12,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,535:535,10/01/15 04:51:36,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,536:536,10/01/15 04:51:59,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,537:537,10/01/15 04:52:22,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,538:538,10/01/15 04:52:45,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,539:539,10/01/15 04:53:09,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,540:540,10/01/15 04:53:32,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,541:541,10/01/15 04:53:55,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,542:542,10/01/15 04:54:19,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,543:543,10/01/15 04:54:42,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,544:544,10/01/15 04:55:05,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,545:545,10/01/15 04:55:29,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,546:546,10/01/15 04:55:52,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,547:547,10/01/15 04:56:15,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,548:548,10/01/15 04:56:39,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,549:549,10/01/15 04:57:02,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,550:550,10/01/15 04:57:25,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,551:551,10/01/15 04:57:49,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,552:552,10/01/15 04:58:12,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,553:553,10/01/15 04:58:35,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,554:554,10/01/15 04:58:58,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,555:555,10/01/15 04:59:22,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,556:556,10/01/15 04:59:45,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,557:557,10/01/15 05:00:08,STABLE BEAMS,6500,0.061,0.060,12.9,PLTZERO
257969:4444,558:558,10/01/15 05:00:32,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,559:559,10/01/15 05:00:55,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,560:560,10/01/15 05:01:18,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,561:561,10/01/15 05:01:42,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,562:562,10/01/15 05:02:05,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,563:563,10/01/15 05:02:28,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,564:564,10/01/15 05:02:52,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,565:565,10/01/15 05:03:15,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,566:566,10/01/15 05:03:38,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,567:567,10/01/15 05:04:02,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,568:568,10/01/15 05:04:25,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,569:569,10/01/15 05:04:48,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,570:570,10/01/15 05:05:11,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,571:571,10/01/15 05:05:35,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,572:572,10/01/15 05:05:58,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,573:573,10/01/15 05:06:21,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,574:574,10/01/15 05:06:45,STABLE BEAMS,6500,0.061,0.060,12.8,PLTZERO
257969:4444,575:575,10/01/15 05:07:08,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,576:576,10/01/15 05:07:31,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,577:577,10/01/15 05:07:55,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,578:578,10/01/15 05:08:18,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,579:579,10/01/15 05:08:41,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,580:580,10/01/15 05:09:05,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,581:581,10/01/15 05:09:28,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,582:582,10/01/15 05:09:51,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,583:583,10/01/15 05:10:14,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,584:584,10/01/15 05:10:38,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,585:585,10/01/15 05:11:01,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,586:586,10/01/15 05:11:24,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,587:587,10/01/15 05:11:48,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,588:588,10/01/15 05:12:11,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,589:589,10/01/15 05:12:34,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,590:590,10/01/15 05:12:58,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,591:591,10/01/15 05:13:21,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,592:592,10/01/15 05:13:44,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,593:593,10/01/15 05:14:08,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,594:594,10/01/15 05:14:31,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,595:595,10/01/15 05:14:54,STABLE BEAMS,6500,0.061,0.059,12.8,PLTZERO
257969:4444,596:596,10/01/15 05:15:18,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,597:597,10/01/15 05:15:41,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,598:598,10/01/15 05:16:04,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,599:599,10/01/15 05:16:27,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,600:600,10/01/15 05:16:51,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,601:601,10/01/15 05:17:14,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,602:602,10/01/15 05:17:37,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,603:603,10/01/15 05:18:01,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,604:604,10/01/15 05:18:24,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,605:605,10/01/15 05:18:47,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,606:606,10/01/15 05:19:11,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,607:607,10/01/15 05:19:34,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,608:608,10/01/15 05:19:57,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,609:609,10/01/15 05:20:21,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,610:610,10/01/15 05:20:44,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,611:611,10/01/15 05:21:07,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,612:612,10/01/15 05:21:31,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,613:613,10/01/15 05:21:54,STABLE BEAMS,6500,0.061,0.059,12.7,PLTZERO
257969:4444,614:614,10/01/15 05:22:17,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,615:615,10/01/15 05:22:40,STABLE BEAMS,6500,0.061,0.040,12.7,PLTZERO
257969:4444,616:616,10/01/15 05:23:04,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,617:617,10/01/15 05:23:27,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,618:618,10/01/15 05:23:50,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,619:619,10/01/15 05:24:14,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,620:620,10/01/15 05:24:37,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,621:621,10/01/15 05:25:00,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,622:622,10/01/15 05:25:24,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,623:623,10/01/15 05:25:47,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,624:624,10/01/15 05:26:10,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,625:625,10/01/15 05:26:34,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,626:626,10/01/15 05:26:57,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,627:627,10/01/15 05:27:20,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,628:628,10/01/15 05:27:43,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,629:629,10/01/15 05:28:07,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,630:630,10/01/15 05:28:30,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,631:631,10/01/15 05:28:53,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,632:632,10/01/15 05:29:17,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,633:633,10/01/15 05:29:40,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
257969:4444,634:634,10/01/15 05:30:03,STABLE BEAMS,6500,0.060,0.059,12.7,PLTZERO
258129:4448,30:30,10/02/15 09:56:46,STABLE BEAMS,6500,0.065,0.000,13.6,PLTZERO
258129:4448,31:31,10/02/15 09:57:10,STABLE BEAMS,6500,0.065,0.063,13.6,PLTZERO
258129:4448,32:32,10/02/15 09:57:33,STABLE BEAMS,6500,0.065,0.063,13.6,PLTZERO
258129:4448,33:33,10/02/15 09:57:56,STABLE BEAMS,6500,0.065,0.063,13.6,PLTZERO
258129:4448,34:34,10/02/15 09:58:20,STABLE BEAMS,6500,0.065,0.063,13.6,PLTZERO
258129:4448,35:35,10/02/15 09:58:43,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,36:36,10/02/15 09:59:06,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,37:37,10/02/15 09:59:30,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,38:38,10/02/15 09:59:53,STABLE BEAMS,6500,0.064,0.042,13.5,PLTZERO
258129:4448,39:39,10/02/15 10:00:16,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,40:40,10/02/15 10:00:40,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,41:41,10/02/15 10:01:03,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,42:42,10/02/15 10:01:26,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,43:43,10/02/15 10:01:50,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,44:44,10/02/15 10:02:13,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,45:45,10/02/15 10:02:36,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,46:46,10/02/15 10:02:59,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,47:47,10/02/15 10:03:23,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,48:48,10/02/15 10:03:46,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,49:49,10/02/15 10:04:09,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,50:50,10/02/15 10:04:33,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,51:51,10/02/15 10:04:56,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,52:52,10/02/15 10:05:19,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,53:53,10/02/15 10:05:43,STABLE BEAMS,6500,0.064,0.062,13.5,PLTZERO
258129:4448,54:54,10/02/15 10:06:06,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,55:55,10/02/15 10:06:29,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,56:56,10/02/15 10:06:53,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,57:57,10/02/15 10:07:16,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,58:58,10/02/15 10:07:39,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,59:59,10/02/15 10:08:03,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,60:60,10/02/15 10:08:26,STABLE BEAMS,6500,0.064,0.062,13.5,PLTZERO
258129:4448,61:61,10/02/15 10:08:49,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,62:62,10/02/15 10:09:12,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,63:63,10/02/15 10:09:36,STABLE BEAMS,6500,0.064,0.062,13.5,PLTZERO
258129:4448,64:64,10/02/15 10:09:59,STABLE BEAMS,6500,0.064,0.063,13.5,PLTZERO
258129:4448,65:65,10/02/15 10:10:22,STABLE BEAMS,6500,0.064,0.062,13.5,PLTZERO
258129:4448,66:66,10/02/15 10:10:46,STABLE BEAMS,6500,0.064,0.062,13.5,PLTZERO
258129:4448,67:67,10/02/15 10:11:09,STABLE BEAMS,6500,0.064,0.062,13.5,PLTZERO
258129:4448,68:68,10/02/15 10:11:32,STABLE BEAMS,6500,0.064,0.062,13.5,PLTZERO
258129:4448,69:69,10/02/15 10:11:56,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,70:70,10/02/15 10:12:19,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,71:71,10/02/15 10:12:42,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,72:72,10/02/15 10:13:06,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,73:73,10/02/15 10:13:29,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,74:74,10/02/15 10:13:52,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,75:75,10/02/15 10:14:15,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,76:76,10/02/15 10:14:39,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,77:77,10/02/15 10:15:02,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,78:78,10/02/15 10:15:25,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,79:79,10/02/15 10:15:49,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,80:80,10/02/15 10:16:12,STABLE BEAMS,6500,0.064,0.046,13.4,PLTZERO
258129:4448,81:81,10/02/15 10:16:35,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,82:82,10/02/15 10:16:59,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,83:83,10/02/15 10:17:22,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,84:84,10/02/15 10:17:45,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,85:85,10/02/15 10:18:09,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,86:86,10/02/15 10:18:32,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,87:87,10/02/15 10:18:55,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,88:88,10/02/15 10:19:19,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,89:89,10/02/15 10:19:42,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,90:90,10/02/15 10:20:05,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,91:91,10/02/15 10:20:28,STABLE BEAMS,6500,0.064,0.060,13.4,PLTZERO
258129:4448,92:92,10/02/15 10:20:52,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,93:93,10/02/15 10:21:15,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,94:94,10/02/15 10:21:38,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,95:95,10/02/15 10:22:02,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,96:96,10/02/15 10:22:25,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
258129:4448,97:97,10/02/15 10:22:48,STABLE BEAMS,6500,0.064,0.062,13.4,PLTZERO
